colab_id,author_pid,author_name,year,collaborator_pid,collaborator_name
12284,126/4778,Guosheng Lin,2020,126/4778,Guosheng Lin
12285,126/4778,Guosheng Lin,2020,126/4778,Guosheng Lin
12286,126/4778,Guosheng Lin,2020,126/4778,Guosheng Lin
12287,126/4778,Guosheng Lin,2020,126/4778,Guosheng Lin
12288,126/4778,Guosheng Lin,2020,126/4778,Guosheng Lin
12289,126/4778,Guosheng Lin,2020,14/3737,Weisi Lin
12290,126/4778,Guosheng Lin,2020,126/4778,Guosheng Lin
12291,126/4778,Guosheng Lin,2020,126/4778,Guosheng Lin
12292,126/4778,Guosheng Lin,2020,126/4778,Guosheng Lin
12293,126/4778,Guosheng Lin,2020,126/4778,Guosheng Lin
12294,126/4778,Guosheng Lin,2020,126/4778,Guosheng Lin
12295,126/4778,Guosheng Lin,2020,126/4778,Guosheng Lin
12296,126/4778,Guosheng Lin,2020,83/6096,Jianfei Cai 0001
12297,126/4778,Guosheng Lin,2020,126/4778,Guosheng Lin
12298,126/4778,Guosheng Lin,2020,126/4778,Guosheng Lin
12299,126/4778,Guosheng Lin,2020,m/ChunyanMiao,Chunyan Miao
12300,126/4778,Guosheng Lin,2020,126/4778,Guosheng Lin
12301,126/4778,Guosheng Lin,2020,126/4778,Guosheng Lin
12302,126/4778,Guosheng Lin,2020,126/4778,Guosheng Lin
12303,126/4778,Guosheng Lin,2020,83/6096,Jianfei Cai 0001
12304,126/4778,Guosheng Lin,2020,126/4778,Guosheng Lin
12305,126/4778,Guosheng Lin,2020,m/ChunyanMiao,Chunyan Miao
12306,126/4778,Guosheng Lin,2020,126/4778,Guosheng Lin
12307,126/4778,Guosheng Lin,2020,126/4778,Guosheng Lin
12308,126/4778,Guosheng Lin,2020,83/6096,Jianfei Cai 0001
12309,126/4778,Guosheng Lin,2020,126/4778,Guosheng Lin
12310,126/4778,Guosheng Lin,2020,126/4778,Guosheng Lin
12311,126/4778,Guosheng Lin,2020,126/4778,Guosheng Lin
12312,126/4778,Guosheng Lin,2020,m/ChunyanMiao,Chunyan Miao
12313,126/4778,Guosheng Lin,2020,126/4778,Guosheng Lin
12314,126/4778,Guosheng Lin,2020,126/4778,Guosheng Lin
12315,126/4778,Guosheng Lin,2020,126/4778,Guosheng Lin
12316,126/4778,Guosheng Lin,2020,m/ChunyanMiao,Chunyan Miao
12317,126/4778,Guosheng Lin,2020,126/4778,Guosheng Lin
12318,126/4778,Guosheng Lin,2020,126/4778,Guosheng Lin
12319,126/4778,Guosheng Lin,2020,126/4778,Guosheng Lin
12320,126/4778,Guosheng Lin,2020,126/4778,Guosheng Lin
12321,126/4778,Guosheng Lin,2019,126/4778,Guosheng Lin
12322,126/4778,Guosheng Lin,2019,126/4778,Guosheng Lin
12323,126/4778,Guosheng Lin,2019,83/6096,Jianfei Cai 0001
12324,126/4778,Guosheng Lin,2019,126/4778,Guosheng Lin
12325,126/4778,Guosheng Lin,2019,126/4778,Guosheng Lin
12326,126/4778,Guosheng Lin,2019,83/6096,Jianfei Cai 0001
12327,126/4778,Guosheng Lin,2019,126/4778,Guosheng Lin
12328,126/4778,Guosheng Lin,2019,126/4778,Guosheng Lin
12329,126/4778,Guosheng Lin,2019,14/3737,Weisi Lin
12330,126/4778,Guosheng Lin,2019,126/4778,Guosheng Lin
12331,126/4778,Guosheng Lin,2019,126/4778,Guosheng Lin
12332,126/4778,Guosheng Lin,2019,126/4778,Guosheng Lin
12333,126/4778,Guosheng Lin,2019,126/4778,Guosheng Lin
12334,126/4778,Guosheng Lin,2019,83/6096,Jianfei Cai 0001
12335,126/4778,Guosheng Lin,2019,126/4778,Guosheng Lin
12336,126/4778,Guosheng Lin,2019,83/6096,Jianfei Cai 0001
12337,126/4778,Guosheng Lin,2019,126/4778,Guosheng Lin
12338,126/4778,Guosheng Lin,2019,83/6096,Jianfei Cai 0001
12339,126/4778,Guosheng Lin,2019,126/4778,Guosheng Lin
12340,126/4778,Guosheng Lin,2019,126/4778,Guosheng Lin
12341,126/4778,Guosheng Lin,2019,126/4778,Guosheng Lin
12342,126/4778,Guosheng Lin,2019,14/3737,Weisi Lin
12343,126/4778,Guosheng Lin,2019,126/4778,Guosheng Lin
12344,126/4778,Guosheng Lin,2019,14/3737,Weisi Lin
12345,126/4778,Guosheng Lin,2019,126/4778,Guosheng Lin
12346,126/4778,Guosheng Lin,2018,126/4778,Guosheng Lin
12347,126/4778,Guosheng Lin,2018,126/4778,Guosheng Lin
12348,126/4778,Guosheng Lin,2018,126/4778,Guosheng Lin
12349,126/4778,Guosheng Lin,2018,126/4778,Guosheng Lin
12350,126/4778,Guosheng Lin,2018,126/4778,Guosheng Lin
12351,126/4778,Guosheng Lin,2018,126/4778,Guosheng Lin
12352,126/4778,Guosheng Lin,2018,126/4778,Guosheng Lin
12353,126/4778,Guosheng Lin,2018,14/3737,Weisi Lin
12354,126/4778,Guosheng Lin,2018,126/4778,Guosheng Lin
12355,126/4778,Guosheng Lin,2018,80/5412,Sinno Jialin Pan
12356,126/4778,Guosheng Lin,2018,126/4778,Guosheng Lin
12357,126/4778,Guosheng Lin,2018,126/4778,Guosheng Lin
12358,126/4778,Guosheng Lin,2018,83/6096,Jianfei Cai 0001
12359,126/4778,Guosheng Lin,2018,126/4778,Guosheng Lin
12360,126/4778,Guosheng Lin,2018,14/3737,Weisi Lin
12361,126/4778,Guosheng Lin,2018,126/4778,Guosheng Lin
12362,126/4778,Guosheng Lin,2018,83/6096,Jianfei Cai 0001
12363,126/4778,Guosheng Lin,2018,126/4778,Guosheng Lin
12364,126/4778,Guosheng Lin,2018,126/4778,Guosheng Lin
12365,126/4778,Guosheng Lin,2018,83/6096,Jianfei Cai 0001
12366,126/4778,Guosheng Lin,2017,126/4778,Guosheng Lin
12367,126/4778,Guosheng Lin,2017,126/4778,Guosheng Lin
12368,126/4778,Guosheng Lin,2017,126/4778,Guosheng Lin
12369,126/4778,Guosheng Lin,2017,126/4778,Guosheng Lin
12370,126/4778,Guosheng Lin,2017,126/4778,Guosheng Lin
12371,126/4778,Guosheng Lin,2017,126/4778,Guosheng Lin
12372,126/4778,Guosheng Lin,2017,126/4778,Guosheng Lin
12373,126/4778,Guosheng Lin,2017,126/4778,Guosheng Lin
12374,126/4778,Guosheng Lin,2017,126/4778,Guosheng Lin
12375,126/4778,Guosheng Lin,2017,126/4778,Guosheng Lin
12376,126/4778,Guosheng Lin,2017,126/4778,Guosheng Lin
12377,126/4778,Guosheng Lin,2016,126/4778,Guosheng Lin
12378,126/4778,Guosheng Lin,2016,126/4778,Guosheng Lin
12379,126/4778,Guosheng Lin,2016,126/4778,Guosheng Lin
12380,126/4778,Guosheng Lin,2016,126/4778,Guosheng Lin
12381,126/4778,Guosheng Lin,2016,126/4778,Guosheng Lin
12382,126/4778,Guosheng Lin,2016,126/4778,Guosheng Lin
12383,126/4778,Guosheng Lin,2016,126/4778,Guosheng Lin
12384,126/4778,Guosheng Lin,2016,126/4778,Guosheng Lin
12385,126/4778,Guosheng Lin,2016,126/4778,Guosheng Lin
12386,126/4778,Guosheng Lin,2016,126/4778,Guosheng Lin
12387,126/4778,Guosheng Lin,2015,126/4778,Guosheng Lin
12388,126/4778,Guosheng Lin,2015,126/4778,Guosheng Lin
12389,126/4778,Guosheng Lin,2015,126/4778,Guosheng Lin
12390,126/4778,Guosheng Lin,2015,126/4778,Guosheng Lin
12391,126/4778,Guosheng Lin,2015,126/4778,Guosheng Lin
12392,126/4778,Guosheng Lin,2015,126/4778,Guosheng Lin
12393,126/4778,Guosheng Lin,2015,126/4778,Guosheng Lin
12394,126/4778,Guosheng Lin,2015,126/4778,Guosheng Lin
12395,126/4778,Guosheng Lin,2015,126/4778,Guosheng Lin
12396,126/4778,Guosheng Lin,2014,126/4778,Guosheng Lin
12397,126/4778,Guosheng Lin,2014,126/4778,Guosheng Lin
12398,126/4778,Guosheng Lin,2014,126/4778,Guosheng Lin
12399,126/4778,Guosheng Lin,2014,126/4778,Guosheng Lin
12400,126/4778,Guosheng Lin,2014,126/4778,Guosheng Lin
12401,126/4778,Guosheng Lin,2014,126/4778,Guosheng Lin
12402,126/4778,Guosheng Lin,2014,126/4778,Guosheng Lin
12403,126/4778,Guosheng Lin,2013,126/4778,Guosheng Lin
12404,126/4778,Guosheng Lin,2013,126/4778,Guosheng Lin
12405,126/4778,Guosheng Lin,2013,126/4778,Guosheng Lin
12406,126/4778,Guosheng Lin,2013,126/4778,Guosheng Lin
12407,126/4778,Guosheng Lin,2013,126/4778,Guosheng Lin
12408,126/4778,Guosheng Lin,2013,126/4778,Guosheng Lin
12409,126/4778,Guosheng Lin,2013,126/4778,Guosheng Lin
12410,126/4778,Guosheng Lin,2012,126/4778,Guosheng Lin
12411,55/4730-1,Shangwei Lin 0001,2025,55/4730-1,Shang-Wei Lin 0001
12412,55/4730-1,Shangwei Lin 0001,2025,51/3710-3,Yang Liu 0003
12413,55/4730-1,Shangwei Lin 0001,2025,55/4730-1,Shangwei Lin 0001
12414,55/4730-1,Shangwei Lin 0001,2025,14/3737,Weisi Lin
12415,55/4730-1,Shangwei Lin 0001,2024,55/4730-1,Shangwei Lin 0001
12416,55/4730-1,Shangwei Lin 0001,2024,55/4730-1,Shang-Wei Lin 0001
12417,55/4730-1,Shangwei Lin 0001,2024,51/3710-3,Yang Liu 0003
12418,55/4730-1,Shangwei Lin 0001,2024,55/4730-1,Shang-Wei Lin 0001
12419,55/4730-1,Shangwei Lin 0001,2024,51/3710-3,Yang Liu 0003
12420,55/4730-1,Shangwei Lin 0001,2024,55/4730-1,Shang-Wei Lin 0001
12421,55/4730-1,Shangwei Lin 0001,2024,51/3710-3,Yang Liu 0003
12422,55/4730-1,Shangwei Lin 0001,2024,55/4730-1,Shang-Wei Lin 0001
12423,55/4730-1,Shangwei Lin 0001,2024,55/4730-1,Shang-Wei Lin 0001
12424,55/4730-1,Shangwei Lin 0001,2024,51/3710-3,Yang Liu 0003
12425,55/4730-1,Shangwei Lin 0001,2024,55/4730-1,Shangwei Lin 0001
12426,55/4730-1,Shangwei Lin 0001,2024,51/3710-3,Yang Liu 0003
12427,55/4730-1,Shangwei Lin 0001,2024,55/4730-1,Shang-Wei Lin 0001
12428,55/4730-1,Shangwei Lin 0001,2024,51/3710-3,Yang Liu 0003
12429,55/4730-1,Shangwei Lin 0001,2023,55/4730-1,Shangwei Lin 0001
12430,55/4730-1,Shangwei Lin 0001,2023,55/4730-1,Shang-Wei Lin 0001
12431,55/4730-1,Shangwei Lin 0001,2023,55/4730-1,Shang-Wei Lin 0001
12432,55/4730-1,Shangwei Lin 0001,2023,55/4730-1,Shang-Wei Lin 0001
12433,55/4730-1,Shangwei Lin 0001,2023,55/4730-1,Shang-Wei Lin 0001
12434,55/4730-1,Shangwei Lin 0001,2023,55/4730-1,Shangwei Lin 0001
12435,55/4730-1,Shangwei Lin 0001,2023,51/3710-3,Yang Liu 0003
12436,55/4730-1,Shangwei Lin 0001,2022,59/871-8,Yi Li 0008
12437,55/4730-1,Shangwei Lin 0001,2022,55/4730-1,Shangwei Lin 0001
12438,55/4730-1,Shangwei Lin 0001,2022,51/3710-3,Yang Liu 0003
12439,55/4730-1,Shangwei Lin 0001,2022,55/4730-1,Shang-Wei Lin 0001
12440,55/4730-1,Shangwei Lin 0001,2022,59/871-8,Yi Li 0008
12441,55/4730-1,Shangwei Lin 0001,2022,55/4730-1,Shangwei Lin 0001
12442,55/4730-1,Shangwei Lin 0001,2022,51/3710-3,Yang Liu 0003
12443,55/4730-1,Shangwei Lin 0001,2022,55/4730-1,Shang-Wei Lin 0001
12444,55/4730-1,Shangwei Lin 0001,2022,14/3737,Weisi Lin
12445,55/4730-1,Shangwei Lin 0001,2022,51/3710-3,Yang Liu 0003
12446,55/4730-1,Shangwei Lin 0001,2022,59/871-8,Yi Li 0008
12447,55/4730-1,Shangwei Lin 0001,2022,55/4730-1,Shang-Wei Lin 0001
12448,55/4730-1,Shangwei Lin 0001,2022,59/871-8,Yi Li 0008
12449,55/4730-1,Shangwei Lin 0001,2022,55/4730-1,Shang-Wei Lin 0001
12450,55/4730-1,Shangwei Lin 0001,2022,55/4730-1,Shang-Wei Lin 0001
12451,55/4730-1,Shangwei Lin 0001,2022,59/871-8,Yi Li 0008
12452,55/4730-1,Shangwei Lin 0001,2022,55/4730-1,Shang-Wei Lin 0001
12453,55/4730-1,Shangwei Lin 0001,2022,55/4730-1,Shang-Wei Lin 0001
12454,55/4730-1,Shangwei Lin 0001,2021,55/4730-1,Shangwei Lin 0001
12455,55/4730-1,Shangwei Lin 0001,2021,55/4730-1,Shang-Wei Lin 0001
12456,55/4730-1,Shangwei Lin 0001,2021,51/3710-3,Yang Liu 0003
12457,55/4730-1,Shangwei Lin 0001,2021,55/4730-1,Shang-Wei Lin 0001
12458,55/4730-1,Shangwei Lin 0001,2021,51/3710-3,Yang Liu 0003
12459,55/4730-1,Shangwei Lin 0001,2021,59/871-8,Yi Li 0008
12460,55/4730-1,Shangwei Lin 0001,2021,55/4730-1,Shang-Wei Lin 0001
12461,55/4730-1,Shangwei Lin 0001,2021,51/3710-3,Yang Liu 0003
12462,55/4730-1,Shangwei Lin 0001,2021,55/4730-1,Shang-Wei Lin 0001
12463,55/4730-1,Shangwei Lin 0001,2021,51/3710-3,Yang Liu 0003
12464,55/4730-1,Shangwei Lin 0001,2021,59/871-8,Yi Li 0008
12465,55/4730-1,Shangwei Lin 0001,2021,55/4730-1,Shang-Wei Lin 0001
12466,55/4730-1,Shangwei Lin 0001,2021,51/3710-3,Yang Liu 0003
12467,55/4730-1,Shangwei Lin 0001,2020,51/3710-3,Yang Liu 0003
12468,55/4730-1,Shangwei Lin 0001,2020,55/4730-1,Shang-Wei Lin 0001
12469,55/4730-1,Shangwei Lin 0001,2020,55/4730-1,Shang-Wei Lin 0001
12470,55/4730-1,Shangwei Lin 0001,2020,55/4730-1,Shang-Wei Lin 0001
12471,55/4730-1,Shangwei Lin 0001,2020,55/4730-1,Shang-Wei Lin 0001
12472,55/4730-1,Shangwei Lin 0001,2020,51/3710-3,Yang Liu 0003
12473,55/4730-1,Shangwei Lin 0001,2020,55/4730-1,Shang-Wei Lin 0001
12474,55/4730-1,Shangwei Lin 0001,2020,14/3737,Weisi Lin
12475,55/4730-1,Shangwei Lin 0001,2020,59/871-8,Yi Li 0008
12476,55/4730-1,Shangwei Lin 0001,2020,55/4730-1,Shang-Wei Lin 0001
12477,55/4730-1,Shangwei Lin 0001,2020,59/871-8,Yi Li 0008
12478,55/4730-1,Shangwei Lin 0001,2020,55/4730-1,Shang-Wei Lin 0001
12479,55/4730-1,Shangwei Lin 0001,2020,55/4730-1,Shang-Wei Lin 0001
12480,55/4730-1,Shangwei Lin 0001,2020,51/3710-3,Yang Liu 0003
12481,55/4730-1,Shangwei Lin 0001,2020,55/4730-1,Shang-Wei Lin 0001
12482,55/4730-1,Shangwei Lin 0001,2020,51/3710-3,Yang Liu 0003
12483,55/4730-1,Shangwei Lin 0001,2020,55/4730-1,Shang-Wei Lin 0001
12484,55/4730-1,Shangwei Lin 0001,2020,14/3737,Weisi Lin
12485,55/4730-1,Shangwei Lin 0001,2020,51/3710-3,Yang Liu 0003
12486,55/4730-1,Shangwei Lin 0001,2020,59/871-8,Yi Li 0008
12487,55/4730-1,Shangwei Lin 0001,2020,55/4730-1,Shang-Wei Lin 0001
12488,55/4730-1,Shangwei Lin 0001,2020,51/3710-3,Yang Liu 0003
12489,55/4730-1,Shangwei Lin 0001,2020,55/4730-1,Shang-Wei Lin 0001
12490,55/4730-1,Shangwei Lin 0001,2020,14/3737,Weisi Lin
12491,55/4730-1,Shangwei Lin 0001,2020,51/3710-3,Yang Liu 0003
12492,55/4730-1,Shangwei Lin 0001,2020,55/4730-1,Shang-Wei Lin 0001
12493,55/4730-1,Shangwei Lin 0001,2020,51/3710-3,Yang Liu 0003
12494,55/4730-1,Shangwei Lin 0001,2019,51/3710-3,Yang Liu 0003
12495,55/4730-1,Shangwei Lin 0001,2019,55/4730-1,Shang-Wei Lin 0001
12496,55/4730-1,Shangwei Lin 0001,2019,51/3710-3,Yang Liu 0003
12497,55/4730-1,Shangwei Lin 0001,2019,55/4730-1,Shang-Wei Lin 0001
12498,55/4730-1,Shangwei Lin 0001,2019,51/3710-3,Yang Liu 0003
12499,55/4730-1,Shangwei Lin 0001,2019,55/4730-1,Shangwei Lin 0001
12500,55/4730-1,Shangwei Lin 0001,2019,59/871-8,Yi Li 0008
12501,55/4730-1,Shangwei Lin 0001,2019,55/4730-1,Shang-Wei Lin 0001
12502,55/4730-1,Shangwei Lin 0001,2019,51/3710-3,Yang Liu 0003
12503,55/4730-1,Shangwei Lin 0001,2019,51/3710-3,Yang Liu 0003
12504,55/4730-1,Shangwei Lin 0001,2019,55/4730-1,Shang-Wei Lin 0001
12505,55/4730-1,Shangwei Lin 0001,2019,55/4730-1,Shang-Wei Lin 0001
12506,55/4730-1,Shangwei Lin 0001,2019,51/3710-3,Yang Liu 0003
12507,55/4730-1,Shangwei Lin 0001,2019,55/4730-1,Shang-Wei Lin 0001
12508,55/4730-1,Shangwei Lin 0001,2019,59/871-8,Yi Li 0008
12509,55/4730-1,Shangwei Lin 0001,2019,55/4730-1,Shang-Wei Lin 0001
12510,55/4730-1,Shangwei Lin 0001,2019,51/3710-3,Yang Liu 0003
12511,55/4730-1,Shangwei Lin 0001,2018,51/3710-3,Yang Liu 0003
12512,55/4730-1,Shangwei Lin 0001,2018,55/4730-1,Shang-Wei Lin 0001
12513,55/4730-1,Shangwei Lin 0001,2018,55/4730-1,Shang-Wei Lin 0001
12514,55/4730-1,Shangwei Lin 0001,2018,55/4730-1,Shang-Wei Lin 0001
12515,55/4730-1,Shangwei Lin 0001,2018,51/3710-3,Yang Liu 0003
12516,55/4730-1,Shangwei Lin 0001,2018,55/4730-1,Shang-Wei Lin 0001
12517,55/4730-1,Shangwei Lin 0001,2018,55/4730-1,Shang-Wei Lin 0001
12518,55/4730-1,Shangwei Lin 0001,2018,55/4730-1,Shang-Wei Lin 0001
12519,55/4730-1,Shangwei Lin 0001,2018,51/3710-3,Yang Liu 0003
12520,55/4730-1,Shangwei Lin 0001,2018,55/4730-1,Shang-Wei Lin 0001
12521,55/4730-1,Shangwei Lin 0001,2018,51/3710-3,Yang Liu 0003
12522,55/4730-1,Shangwei Lin 0001,2018,55/4730-1,Shang-Wei Lin 0001
12523,55/4730-1,Shangwei Lin 0001,2017,55/4730-1,Shang-Wei Lin 0001
12524,55/4730-1,Shangwei Lin 0001,2017,55/4730-1,Shang-Wei Lin 0001
12525,55/4730-1,Shangwei Lin 0001,2017,55/4730-1,Shang-Wei Lin 0001
12526,55/4730-1,Shangwei Lin 0001,2017,55/4730-1,Shang-Wei Lin 0001
12527,55/4730-1,Shangwei Lin 0001,2017,55/4730-1,Shang-Wei Lin 0001
12528,55/4730-1,Shangwei Lin 0001,2017,51/3710-3,Yang Liu 0003
12529,55/4730-1,Shangwei Lin 0001,2017,55/4730-1,Shang-Wei Lin 0001
12530,55/4730-1,Shangwei Lin 0001,2017,51/3710-3,Yang Liu 0003
12531,55/4730-1,Shangwei Lin 0001,2017,55/4730-1,Shang-Wei Lin 0001
12532,55/4730-1,Shangwei Lin 0001,2017,51/3710-3,Yang Liu 0003
12533,55/4730-1,Shangwei Lin 0001,2017,55/4730-1,Shang-Wei Lin 0001
12534,55/4730-1,Shangwei Lin 0001,2016,55/4730-1,Shang-Wei Lin 0001
12535,55/4730-1,Shangwei Lin 0001,2016,55/4730-1,Shang-Wei Lin 0001
12536,55/4730-1,Shangwei Lin 0001,2016,51/3710-3,Yang Liu 0003
12537,55/4730-1,Shangwei Lin 0001,2016,55/4730-1,Shang-Wei Lin 0001
12538,55/4730-1,Shangwei Lin 0001,2015,55/4730-1,Shang-Wei Lin 0001
12539,55/4730-1,Shangwei Lin 0001,2015,51/3710-3,Yang Liu 0003
12540,55/4730-1,Shangwei Lin 0001,2015,51/3710-3,Yang Liu 0003
12541,55/4730-1,Shangwei Lin 0001,2015,55/4730-1,Shang-Wei Lin 0001
12542,55/4730-1,Shangwei Lin 0001,2014,55/4730-1,Shang-Wei Lin 0001
12543,55/4730-1,Shangwei Lin 0001,2014,51/3710-3,Yang Liu 0003
12544,55/4730-1,Shangwei Lin 0001,2014,55/4730-1,Shang-Wei Lin 0001
12545,55/4730-1,Shangwei Lin 0001,2014,51/3710-3,Yang Liu 0003
12546,55/4730-1,Shangwei Lin 0001,2014,55/4730-1,Shang-Wei Lin 0001
12547,55/4730-1,Shangwei Lin 0001,2013,51/3710-3,Yang Liu 0003
12548,55/4730-1,Shangwei Lin 0001,2013,55/4730-1,Shang-Wei Lin 0001
12549,55/4730-1,Shangwei Lin 0001,2013,51/3710-3,Yang Liu 0003
12550,55/4730-1,Shangwei Lin 0001,2013,55/4730-1,Shang-Wei Lin 0001
12551,55/4730-1,Shangwei Lin 0001,2013,55/4730-1,Shang-Wei Lin 0001
12552,55/4730-1,Shangwei Lin 0001,2013,51/3710-3,Yang Liu 0003
12553,55/4730-1,Shangwei Lin 0001,2013,55/4730-1,Shang-Wei Lin 0001
12554,55/4730-1,Shangwei Lin 0001,2012,55/4730-1,Shang-Wei Lin 0001
12555,55/4730-1,Shangwei Lin 0001,2012,55/4730-1,Shang-Wei Lin 0001
12556,55/4730-1,Shangwei Lin 0001,2012,51/3710-3,Yang Liu 0003
12557,55/4730-1,Shangwei Lin 0001,2012,55/4730-1,Shang-Wei Lin 0001
12558,55/4730-1,Shangwei Lin 0001,2012,51/3710-3,Yang Liu 0003
12559,55/4730-1,Shangwei Lin 0001,2011,55/4730-1,Shang-Wei Lin 0001
12560,55/4730-1,Shangwei Lin 0001,2011,55/4730-1,Shang-Wei Lin 0001
12561,55/4730-1,Shangwei Lin 0001,2011,55/4730-1,Shang-Wei Lin 0001
12562,55/4730-1,Shangwei Lin 0001,2011,51/3710-3,Yang Liu 0003
12563,55/4730-1,Shangwei Lin 0001,2010,55/4730-1,Shang-Wei Lin 0001
12564,55/4730-1,Shangwei Lin 0001,2009,55/4730-1,Shang-Wei Lin 0001
12565,55/4730-1,Shangwei Lin 0001,2009,55/4730-1,Shang-Wei Lin 0001
12566,55/4730-1,Shangwei Lin 0001,2009,55/4730-1,Shang-Wei Lin 0001
12567,55/4730-1,Shangwei Lin 0001,2008,55/4730-1,Shang-Wei Lin 0001
12568,55/4730-1,Shangwei Lin 0001,2007,55/4730-1,Shang-Wei Lin 0001
12569,55/4730-1,Shangwei Lin 0001,2007,55/4730-1,Shang-Wei Lin 0001
12570,55/4730-1,Shangwei Lin 0001,2006,55/4730-1,Shang-Wei Lin 0001
12571,55/4730-1,Shangwei Lin 0001,2005,55/4730-1,Shang-Wei Lin 0001
12572,55/4730-1,Shangwei Lin 0001,2005,55/4730-1,Shang-Wei Lin 0001
12573,55/4730-1,Shangwei Lin 0001,2004,55/4730-1,Shang-Wei Lin 0001
12574,55/4730-1,Shangwei Lin 0001,2004,55/4730-1,Shang-Wei Lin 0001
12575,55/4730-1,Shangwei Lin 0001,2004,55/4730-1,Shang-Wei Lin 0001
12576,14/3737,Weisi Lin,2025,14/3737,Weisi Lin
12577,14/3737,Weisi Lin,2025,14/3737,Weisi Lin
12578,14/3737,Weisi Lin,2025,14/3737,Weisi Lin
12579,14/3737,Weisi Lin,2025,14/3737,Weisi Lin
12580,14/3737,Weisi Lin,2025,14/3737,Weisi Lin
12581,14/3737,Weisi Lin,2025,14/3737,Weisi Lin
12582,14/3737,Weisi Lin,2025,55/4730-1,Shangwei Lin 0001
12583,14/3737,Weisi Lin,2025,14/3737,Weisi Lin
12584,14/3737,Weisi Lin,2025,14/3737,Weisi Lin
12585,14/3737,Weisi Lin,2025,14/3737,Weisi Lin
12586,14/3737,Weisi Lin,2025,14/3737,Weisi Lin
12587,14/3737,Weisi Lin,2025,14/3737,Weisi Lin
12588,14/3737,Weisi Lin,2025,14/3737,Weisi Lin
12589,14/3737,Weisi Lin,2025,14/3737,Weisi Lin
12590,14/3737,Weisi Lin,2024,14/3737,Weisi Lin
12591,14/3737,Weisi Lin,2024,14/3737,Weisi Lin
12592,14/3737,Weisi Lin,2024,14/3737,Weisi Lin
12593,14/3737,Weisi Lin,2024,14/3737,Weisi Lin
12594,14/3737,Weisi Lin,2024,14/3737,Weisi Lin
12595,14/3737,Weisi Lin,2024,14/3737,Weisi Lin
12596,14/3737,Weisi Lin,2024,14/3737,Weisi Lin
12597,14/3737,Weisi Lin,2024,14/3737,Weisi Lin
12598,14/3737,Weisi Lin,2024,14/3737,Weisi Lin
12599,14/3737,Weisi Lin,2024,14/3737,Weisi Lin
12600,14/3737,Weisi Lin,2024,14/3737,Weisi Lin
12601,14/3737,Weisi Lin,2024,14/3737,Weisi Lin
12602,14/3737,Weisi Lin,2024,14/3737,Weisi Lin
12603,14/3737,Weisi Lin,2024,14/3737,Weisi Lin
12604,14/3737,Weisi Lin,2024,14/3737,Weisi Lin
12605,14/3737,Weisi Lin,2024,14/3737,Weisi Lin
12606,14/3737,Weisi Lin,2024,14/3737,Weisi Lin
12607,14/3737,Weisi Lin,2024,14/3737,Weisi Lin
12608,14/3737,Weisi Lin,2024,14/3737,Weisi Lin
12609,14/3737,Weisi Lin,2024,14/3737,Weisi Lin
12610,14/3737,Weisi Lin,2024,14/3737,Weisi Lin
12611,14/3737,Weisi Lin,2024,14/3737,Weisi Lin
12612,14/3737,Weisi Lin,2024,14/3737,Weisi Lin
12613,14/3737,Weisi Lin,2024,09/5452,Jianmin Zheng
12614,14/3737,Weisi Lin,2024,126/4778,Guosheng Lin
12615,14/3737,Weisi Lin,2024,14/3737,Weisi Lin
12616,14/3737,Weisi Lin,2024,14/3737,Weisi Lin
12617,14/3737,Weisi Lin,2024,14/3737,Weisi Lin
12618,14/3737,Weisi Lin,2024,14/3737,Weisi Lin
12619,14/3737,Weisi Lin,2024,14/3737,Weisi Lin
12620,14/3737,Weisi Lin,2024,14/3737,Weisi Lin
12621,14/3737,Weisi Lin,2024,14/3737,Weisi Lin
12622,14/3737,Weisi Lin,2024,126/4778,Guosheng Lin
12623,14/3737,Weisi Lin,2024,14/3737,Weisi Lin
12624,14/3737,Weisi Lin,2024,14/3737,Weisi Lin
12625,14/3737,Weisi Lin,2024,14/3737,Weisi Lin
12626,14/3737,Weisi Lin,2024,126/4778,Guosheng Lin
12627,14/3737,Weisi Lin,2024,14/3737,Weisi Lin
12628,14/3737,Weisi Lin,2024,14/3737,Weisi Lin
12629,14/3737,Weisi Lin,2024,14/3737,Weisi Lin
12630,14/3737,Weisi Lin,2024,14/3737,Weisi Lin
12631,14/3737,Weisi Lin,2024,14/3737,Weisi Lin
12632,14/3737,Weisi Lin,2024,14/3737,Weisi Lin
12633,14/3737,Weisi Lin,2024,14/3737,Weisi Lin
12634,14/3737,Weisi Lin,2024,14/3737,Weisi Lin
12635,14/3737,Weisi Lin,2024,14/3737,Weisi Lin
12636,14/3737,Weisi Lin,2024,14/3737,Weisi Lin
12637,14/3737,Weisi Lin,2024,14/3737,Weisi Lin
12638,14/3737,Weisi Lin,2024,14/3737,Weisi Lin
12639,14/3737,Weisi Lin,2024,14/3737,Weisi Lin
12640,14/3737,Weisi Lin,2024,14/3737,Weisi Lin
12641,14/3737,Weisi Lin,2024,14/3737,Weisi Lin
12642,14/3737,Weisi Lin,2024,14/3737,Weisi Lin
12643,14/3737,Weisi Lin,2024,14/3737,Weisi Lin
12644,14/3737,Weisi Lin,2024,14/3737,Weisi Lin
12645,14/3737,Weisi Lin,2024,14/3737,Weisi Lin
12646,14/3737,Weisi Lin,2024,14/3737,Weisi Lin
12647,14/3737,Weisi Lin,2024,14/3737,Weisi Lin
