colab_id,author_pid,author_name,year,collaborator_pid,collaborator_name
1580,10/1993,Kwok-Yan Lam,2023,78/5155,Aixin Sun
1581,10/1993,Kwok-Yan Lam,2023,51/3710-3,Yang Liu 0003
1582,10/1993,Kwok-Yan Lam,2023,51/3710-3,Yang Liu 0003
1583,10/1993,Kwok-Yan Lam,2023,47/2026-7,Jun Zhao 0007
1584,10/1993,Kwok-Yan Lam,2023,76/440,Dusit Niyato
1585,10/1993,Kwok-Yan Lam,2023,47/2026-7,Jun Zhao 0007
1586,10/1993,Kwok-Yan Lam,2023,51/3710-3,Yang Liu 0003
1587,10/1993,Kwok-Yan Lam,2023,99/4535,Anupam Chattopadhyay
1588,10/1993,Kwok-Yan Lam,2023,51/3710-3,Yang Liu 0003
1589,10/1993,Kwok-Yan Lam,2023,51/3710-3,Yang Liu 0003
1590,10/1993,Kwok-Yan Lam,2023,76/440,Dusit Niyato
1591,10/1993,Kwok-Yan Lam,2023,47/2026-7,Jun Zhao 0007
1592,10/1993,Kwok-Yan Lam,2023,47/2026-7,Jun Zhao 0007
1593,10/1993,Kwok-Yan Lam,2023,76/440,Dusit Niyato
1594,10/1993,Kwok-Yan Lam,2023,78/5155,Aixin Sun
1595,10/1993,Kwok-Yan Lam,2023,47/2026-7,Jun Zhao 0007
1596,10/1993,Kwok-Yan Lam,2023,47/2026-7,Jun Zhao 0007
1597,10/1993,Kwok-Yan Lam,2023,47/2026-7,Jun Zhao 0007
1598,10/1993,Kwok-Yan Lam,2023,47/2026-7,Jun Zhao 0007
1599,10/1993,Kwok-Yan Lam,2023,47/2026-7,Jun Zhao 0007
1600,10/1993,Kwok-Yan Lam,2023,47/2026-7,Jun Zhao 0007
1601,10/1993,Kwok-Yan Lam,2022,76/440,Dusit Niyato
1602,10/1993,Kwok-Yan Lam,2022,47/2026-7,Jun Zhao 0007
1603,10/1993,Kwok-Yan Lam,2022,47/2026-7,Jun Zhao 0007
1604,10/1993,Kwok-Yan Lam,2022,47/2026-7,Jun Zhao 0007
1605,10/1993,Kwok-Yan Lam,2022,47/2026-7,Jun Zhao 0007
1606,10/1993,Kwok-Yan Lam,2022,76/440,Dusit Niyato
1607,10/1993,Kwok-Yan Lam,2022,47/2026-7,Jun Zhao 0007
1608,10/1993,Kwok-Yan Lam,2022,47/2026-7,Jun Zhao 0007
1609,10/1993,Kwok-Yan Lam,2022,47/2026-7,Jun Zhao 0007
1610,10/1993,Kwok-Yan Lam,2022,47/2026-7,Jun Zhao 0007
1611,10/1993,Kwok-Yan Lam,2022,47/2026-7,Jun Zhao 0007
1612,10/1993,Kwok-Yan Lam,2022,47/2026-7,Jun Zhao 0007
1613,10/1993,Kwok-Yan Lam,2022,47/2026-7,Jun Zhao 0007
1614,10/1993,Kwok-Yan Lam,2021,47/2026-7,Jun Zhao 0007
1615,10/1993,Kwok-Yan Lam,2021,47/2026-7,Jun Zhao 0007
1616,10/1993,Kwok-Yan Lam,2021,76/440,Dusit Niyato
1617,10/1993,Kwok-Yan Lam,2021,47/2026-7,Jun Zhao 0007
1618,10/1993,Kwok-Yan Lam,2021,76/440,Dusit Niyato
1619,10/1993,Kwok-Yan Lam,2021,47/2026-7,Jun Zhao 0007
1620,10/1993,Kwok-Yan Lam,2021,76/440,Dusit Niyato
1621,10/1993,Kwok-Yan Lam,2021,47/2026-7,Jun Zhao 0007
1622,10/1993,Kwok-Yan Lam,2021,76/440,Dusit Niyato
1623,10/1993,Kwok-Yan Lam,2021,47/2026-7,Jun Zhao 0007
1624,10/1993,Kwok-Yan Lam,2021,47/2026-7,Jun Zhao 0007
1625,10/1993,Kwok-Yan Lam,2021,47/2026-7,Jun Zhao 0007
1626,10/1993,Kwok-Yan Lam,2021,76/440,Dusit Niyato
1627,10/1993,Kwok-Yan Lam,2021,99/4535,Anupam Chattopadhyay
1628,10/1993,Kwok-Yan Lam,2021,47/2026-7,Jun Zhao 0007
1629,10/1993,Kwok-Yan Lam,2021,47/2026-7,Jun Zhao 0007
1630,10/1993,Kwok-Yan Lam,2021,47/2026-7,Jun Zhao 0007
1631,10/1993,Kwok-Yan Lam,2021,47/2026-7,Jun Zhao 0007
1632,10/1993,Kwok-Yan Lam,2021,n/WeeKeongNg,Wee Keong Ng
1633,10/1993,Kwok-Yan Lam,2021,47/2026-7,Jun Zhao 0007
1634,10/1993,Kwok-Yan Lam,2020,16/3792,Adams Wai-Kin Kong
1635,10/1993,Kwok-Yan Lam,2020,47/2026-7,Jun Zhao 0007
1636,10/1993,Kwok-Yan Lam,2020,76/440,Dusit Niyato
1637,10/1993,Kwok-Yan Lam,2020,47/2026-7,Jun Zhao 0007
1638,10/1993,Kwok-Yan Lam,2020,47/2026-7,Jun Zhao 0007
1639,10/1993,Kwok-Yan Lam,2020,76/440,Dusit Niyato
1640,10/1993,Kwok-Yan Lam,2020,47/2026-7,Jun Zhao 0007
1641,10/1993,Kwok-Yan Lam,2020,76/440,Dusit Niyato
1642,10/1993,Kwok-Yan Lam,2020,47/2026-7,Jun Zhao 0007
1643,10/1993,Kwok-Yan Lam,2020,47/2026-7,Jun Zhao 0007
1644,10/1993,Kwok-Yan Lam,2020,47/2026-7,Jun Zhao 0007
1645,10/1993,Kwok-Yan Lam,2020,47/2026-7,Jun Zhao 0007
1646,10/1993,Kwok-Yan Lam,2020,47/2026-7,Jun Zhao 0007
1647,10/1993,Kwok-Yan Lam,2019,16/3792,Adams Wai-Kin Kong
1648,10/1993,Kwok-Yan Lam,2019,47/2026-7,Jun Zhao 0007
1649,10/1993,Kwok-Yan Lam,2019,16/3792,Adams Wai-Kin Kong
1650,10/1993,Kwok-Yan Lam,2019,47/2026-7,Jun Zhao 0007
1651,10/1993,Kwok-Yan Lam,2019,47/2026-7,Jun Zhao 0007
1652,10/1993,Kwok-Yan Lam,2019,76/440,Dusit Niyato
1653,10/1993,Kwok-Yan Lam,2019,47/2026-7,Jun Zhao 0007
1654,10/1993,Kwok-Yan Lam,2019,35/1096-1,Han Yu 0001
1655,10/1993,Kwok-Yan Lam,2018,99/4535,Anupam Chattopadhyay
1656,10/1993,Kwok-Yan Lam,2018,99/4535,Anupam Chattopadhyay
1657,10/1993,Kwok-Yan Lam,2018,99/4535,Anupam Chattopadhyay
1658,10/1993,Kwok-Yan Lam,2018,16/3792,Adams Wai-Kin Kong
1659,10/1993,Kwok-Yan Lam,2018,99/4535,Anupam Chattopadhyay
1660,10/1993,Kwok-Yan Lam,2018,99/4535,Anupam Chattopadhyay
1661,10/1993,Kwok-Yan Lam,2018,41/8030,Sourav Sen Gupta 0001
1662,10/1993,Kwok-Yan Lam,2018,99/4535,Anupam Chattopadhyay
1663,10/1993,Kwok-Yan Lam,2018,99/4535,Anupam Chattopadhyay
1664,10/1993,Kwok-Yan Lam,2017,99/4535,Anupam Chattopadhyay
1665,10/1993,Kwok-Yan Lam,2017,99/4535,Anupam Chattopadhyay
1666,74/1907,Siew-Kei Lam,2024,23/1694,Thambipillai Srikanthan
1667,74/1907,Siew-Kei Lam,2024,23/1694,Thambipillai Srikanthan
1668,74/1907,Siew-Kei Lam,2024,23/1694,Thambipillai Srikanthan
1669,74/1907,Siew-Kei Lam,2024,23/1694,Thambipillai Srikanthan
1670,74/1907,Siew-Kei Lam,2024,55/9613,Mahardhika Pratama
1671,74/1907,Siew-Kei Lam,2024,23/1694,Thambipillai Srikanthan
1672,74/1907,Siew-Kei Lam,2024,55/9613,Mahardhika Pratama
1673,74/1907,Siew-Kei Lam,2024,23/1694,Thambipillai Srikanthan
1674,74/1907,Siew-Kei Lam,2023,23/1694,Thambipillai Srikanthan
1675,74/1907,Siew-Kei Lam,2023,23/1694,Srikanthan Thambipillai
1676,74/1907,Siew-Kei Lam,2022,55/9613,Mahardhika Pratama
1677,74/1907,Siew-Kei Lam,2022,55/9613,Mahardhika Pratama
1678,74/1907,Siew-Kei Lam,2020,23/1694,Thambipillai Srikanthan
1679,74/1907,Siew-Kei Lam,2020,23/1694,Thambipillai Srikanthan
1680,74/1907,Siew-Kei Lam,2020,23/1694,Thambipillai Srikanthan
1681,74/1907,Siew-Kei Lam,2019,23/1694,Thambipillai Srikanthan
1682,74/1907,Siew-Kei Lam,2018,23/1694,Thambipillai Srikanthan
1683,74/1907,Siew-Kei Lam,2018,23/1694,Thambipillai Srikanthan
1684,74/1907,Siew-Kei Lam,2018,23/1694,Thambipillai Srikanthan
1685,74/1907,Siew-Kei Lam,2018,23/1694,Thambipillai Srikanthan
1686,74/1907,Siew-Kei Lam,2018,23/1694,Thambipillai Srikanthan
1687,74/1907,Siew-Kei Lam,2017,23/1694,Thambipillai Srikanthan
1688,74/1907,Siew-Kei Lam,2016,23/1694,Thambipillai Srikanthan
1689,74/1907,Siew-Kei Lam,2016,23/1694,Thambipillai Srikanthan
1690,74/1907,Siew-Kei Lam,2016,23/1694,Thambipillai Srikanthan
1691,74/1907,Siew-Kei Lam,2016,23/1694,Thambipillai Srikanthan
1692,74/1907,Siew-Kei Lam,2016,23/1694,Thambipillai Srikanthan
1693,74/1907,Siew-Kei Lam,2015,23/1694,Thambipillai Srikanthan
1694,74/1907,Siew-Kei Lam,2015,23/1694,Thambipillai Srikanthan
1695,74/1907,Siew-Kei Lam,2015,23/1694,Thambipillai Srikanthan
1696,74/1907,Siew-Kei Lam,2015,23/1694,Thambipillai Srikanthan
1697,74/1907,Siew-Kei Lam,2015,23/1694,Thambipillai Srikanthan
1698,74/1907,Siew-Kei Lam,2015,23/1694,Thambipillai Srikanthan
1699,74/1907,Siew-Kei Lam,2014,23/1694,Thambipillai Srikanthan
1700,74/1907,Siew-Kei Lam,2014,23/1694,Thambipillai Srikanthan
1701,74/1907,Siew-Kei Lam,2014,23/1694,Thambipillai Srikanthan
1702,74/1907,Siew-Kei Lam,2014,23/1694,Thambipillai Srikanthan
1703,74/1907,Siew-Kei Lam,2014,23/1694,Thambipillai Srikanthan
1704,74/1907,Siew-Kei Lam,2014,23/1694,Thambipillai Srikanthan
1705,74/1907,Siew-Kei Lam,2014,23/1694,Thambipillai Srikanthan
1706,74/1907,Siew-Kei Lam,2014,23/1694,Thambipillai Srikanthan
1707,74/1907,Siew-Kei Lam,2014,23/1694,Thambipillai Srikanthan
1708,74/1907,Siew-Kei Lam,2013,23/1694,Thambipillai Srikanthan
1709,74/1907,Siew-Kei Lam,2013,23/1694,Thambipillai Srikanthan
1710,74/1907,Siew-Kei Lam,2013,23/1694,Thambipillai Srikanthan
1711,74/1907,Siew-Kei Lam,2013,23/1694,Thambipillai Srikanthan
1712,74/1907,Siew-Kei Lam,2013,23/1694,Thambipillai Srikanthan
1713,74/1907,Siew-Kei Lam,2013,23/1694,Thambipillai Srikanthan
1714,74/1907,Siew-Kei Lam,2013,23/1694,Thambipillai Srikanthan
1715,74/1907,Siew-Kei Lam,2012,23/1694,Thambipillai Srikanthan
1716,74/1907,Siew-Kei Lam,2012,23/1694,Thambipillai Srikanthan
1717,74/1907,Siew-Kei Lam,2012,23/1694,Thambipillai Srikanthan
1718,74/1907,Siew-Kei Lam,2012,23/1694,Thambipillai Srikanthan
1719,74/1907,Siew-Kei Lam,2012,23/1694,Thambipillai Srikanthan
1720,74/1907,Siew-Kei Lam,2012,23/1694,Thambipillai Srikanthan
1721,74/1907,Siew-Kei Lam,2011,23/1694,Thambipillai Srikanthan
1722,74/1907,Siew-Kei Lam,2011,23/1694,Thambipillai Srikanthan
1723,74/1907,Siew-Kei Lam,2011,23/1694,Thambipillai Srikanthan
1724,74/1907,Siew-Kei Lam,2011,23/1694,Thambipillai Srikanthan
1725,74/1907,Siew-Kei Lam,2011,23/1694,Thambipillai Srikanthan
1726,74/1907,Siew-Kei Lam,2011,23/1694,Thambipillai Srikanthan
1727,74/1907,Siew-Kei Lam,2010,23/1694,Thambipillai Srikanthan
1728,74/1907,Siew-Kei Lam,2010,23/1694,Thambipillai Srikanthan
1729,74/1907,Siew-Kei Lam,2010,23/1694,Thambipillai Srikanthan
1730,74/1907,Siew-Kei Lam,2010,23/1694,Thambipillai Srikanthan
1731,74/1907,Siew-Kei Lam,2010,23/1694,Thambipillai Srikanthan
1732,74/1907,Siew-Kei Lam,2010,23/1694,Thambipillai Srikanthan
1733,74/1907,Siew-Kei Lam,2009,23/1694,Thambipillai Srikanthan
1734,74/1907,Siew-Kei Lam,2009,23/1694,Thambipillai Srikanthan
1735,74/1907,Siew-Kei Lam,2009,23/1694,Thambipillai Srikanthan
1736,74/1907,Siew-Kei Lam,2009,23/1694,Thambipillai Srikanthan
1737,74/1907,Siew-Kei Lam,2009,23/1694,Thambipillai Srikanthan
1738,74/1907,Siew-Kei Lam,2009,23/1694,Thambipillai Srikanthan
1739,74/1907,Siew-Kei Lam,2008,23/1694,Thambipillai Srikanthan
1740,74/1907,Siew-Kei Lam,2007,23/1694,Thambipillai Srikanthan
1741,74/1907,Siew-Kei Lam,2007,23/1694,Thambipillai Srikanthan
1742,74/1907,Siew-Kei Lam,2006,23/1694,Thambipillai Srikanthan
1743,74/1907,Siew-Kei Lam,2006,23/1694,Thambipillai Srikanthan
1744,74/1907,Siew-Kei Lam,2006,23/1694,Thambipillai Srikanthan
1745,74/1907,Siew-Kei Lam,2006,23/1694,Thambipillai Srikanthan
1746,74/1907,Siew-Kei Lam,2006,23/1694,Thambipillai Srikanthan
1747,74/1907,Siew-Kei Lam,2005,23/1694,Thambipillai Srikanthan
1748,74/1907,Siew-Kei Lam,2005,23/1694,Thambipillai Srikanthan
1749,74/1907,Siew-Kei Lam,2004,23/1694,Thambipillai Srikanthan
1750,74/1907,Siew-Kei Lam,2004,23/1694,Thambipillai Srikanthan
1751,74/1907,Siew-Kei Lam,2004,23/1694,Thambipillai Srikanthan
1752,74/1907,Siew-Kei Lam,2003,23/1694,Thambipillai Srikanthan
1753,74/1907,Siew-Kei Lam,2003,23/1694,Thambipillai Srikanthan
1754,74/1907,Siew-Kei Lam,2003,23/1694,Thambipillai Srikanthan
1755,74/1907,Siew-Kei Lam,2002,23/1694,Thambipillai Srikanthan
1756,74/1907,Siew-Kei Lam,2002,23/1694,Thambipillai Srikanthan
1757,74/1907,Siew-Kei Lam,2002,23/1694,Thambipillai Srikanthan
1758,74/1907,Siew-Kei Lam,2002,23/1694,Thambipillai Srikanthan
1759,74/1907,Siew-Kei Lam,2002,23/1694,Thambipillai Srikanthan
1760,74/1907,Siew-Kei Lam,2002,23/1694,Thambipillai Srikanthan
1761,74/1907,Siew-Kei Lam,2001,23/1694,Thambipillai Srikanthan
1762,74/1907,Siew-Kei Lam,2000,23/1694,Thambipillai Srikanthan
1763,12/9925,Svetlana Obraztsova,2023,42/6178-1,Bo An 0001
1764,12/9925,Svetlana Obraztsova,2023,93/4009,Zinovi Rabinovich
1765,12/9925,Svetlana Obraztsova,2023,42/6178-1,Bo An 0001
1766,12/9925,Svetlana Obraztsova,2022,42/6178-1,Bo An 0001
1767,12/9925,Svetlana Obraztsova,2022,93/4009,Zinovi Rabinovich
1768,12/9925,Svetlana Obraztsova,2022,52/910,Chai Kiat Yeo
1769,12/9925,Svetlana Obraztsova,2022,93/4009,Zinovi Rabinovich
1770,12/9925,Svetlana Obraztsova,2022,42/6178-1,Bo An 0001
1771,12/9925,Svetlana Obraztsova,2022,93/4009,Zinovi Rabinovich
1772,12/9925,Svetlana Obraztsova,2022,42/6178-1,Bo An 0001
1773,12/9925,Svetlana Obraztsova,2021,93/4009,Zinovi Rabinovich
1774,12/9925,Svetlana Obraztsova,2021,93/4009,Zinovi Rabinovich
1775,12/9925,Svetlana Obraztsova,2021,42/6178-1,Bo An 0001
1776,12/9925,Svetlana Obraztsova,2021,93/4009,Zinovi Rabinovich
1777,12/9925,Svetlana Obraztsova,2021,42/6178-1,Bo An 0001
1778,12/9925,Svetlana Obraztsova,2021,93/4009,Zinovi Rabinovich
1779,12/9925,Svetlana Obraztsova,2021,42/6178-1,Bo An 0001
1780,12/9925,Svetlana Obraztsova,2021,93/4009,Zinovi Rabinovich
1781,12/9925,Svetlana Obraztsova,2021,52/910,Chai Kiat Yeo
1782,12/9925,Svetlana Obraztsova,2019,93/4009,Zinovi Rabinovich
1783,12/9925,Svetlana Obraztsova,2019,93/4009,Zinovi Rabinovich
1784,12/9925,Svetlana Obraztsova,2019,93/4009,Zinovi Rabinovich
1785,12/9925,Svetlana Obraztsova,2019,93/4009,Zinovi Rabinovich
1786,12/9925,Svetlana Obraztsova,2019,93/4009,Zinovi Rabinovich
1787,12/9925,Svetlana Obraztsova,2019,93/4009,Zinovi Rabinovich
1788,12/9925,Svetlana Obraztsova,2017,93/4009,Zinovi Rabinovich
1789,12/9925,Svetlana Obraztsova,2017,93/4009,Zinovi Rabinovich
1790,12/9925,Svetlana Obraztsova,2017,93/4009,Zinovi Rabinovich
1791,12/9925,Svetlana Obraztsova,2017,93/4009,Zinovi Rabinovich
1792,12/9925,Svetlana Obraztsova,2016,93/4009,Zinovi Rabinovich
1793,12/9925,Svetlana Obraztsova,2015,93/4009,Zinovi Rabinovich
1794,12/9925,Svetlana Obraztsova,2015,93/4009,Zinovi Rabinovich
1795,12/9925,Svetlana Obraztsova,2015,93/4009,Zinovi Rabinovich
1796,12/9925,Svetlana Obraztsova,2015,93/4009,Zinovi Rabinovich
1797,12/9925,Svetlana Obraztsova,2015,93/4009,Zinovi Rabinovich
1798,12/9925,Svetlana Obraztsova,2015,93/4009,Zinovi Rabinovich
1799,12/9925,Svetlana Obraztsova,2015,93/4009,Zinovi Rabinovich
1800,12/9925,Svetlana Obraztsova,2014,93/4009,Zinovi Rabinovich
1801,30/6609,Chiew Tong Lau,2020,80/2106,Syin Chan
1802,30/6609,Chiew Tong Lau,2018,52/910,Chai Kiat Yeo
1803,30/6609,Chiew Tong Lau,2018,l/BuSungLee,Bu-Sung Lee
1804,30/6609,Chiew Tong Lau,2018,52/910,Chai Kiat Yeo
1805,30/6609,Chiew Tong Lau,2018,l/BuSungLee,Bu-Sung Lee
1806,30/6609,Chiew Tong Lau,2018,52/910,Chai Kiat Yeo
1807,30/6609,Chiew Tong Lau,2018,l/BuSungLee,Bu-Sung Lee
1808,30/6609,Chiew Tong Lau,2018,52/910,Chai Kiat Yeo
1809,30/6609,Chiew Tong Lau,2018,l/BuSungLee,Bu-Sung Lee
1810,30/6609,Chiew Tong Lau,2018,52/910,Chai Kiat Yeo
1811,30/6609,Chiew Tong Lau,2018,l/BuSungLee,Bu-Sung Lee
1812,30/6609,Chiew Tong Lau,2018,52/910,Chai Kiat Yeo
1813,30/6609,Chiew Tong Lau,2018,l/BuSungLee,Bu-Sung Lee
1814,30/6609,Chiew Tong Lau,2017,52/910,Chai Kiat Yeo
1815,30/6609,Chiew Tong Lau,2017,l/BuSungLee,Bu-Sung Lee
1816,30/6609,Chiew Tong Lau,2017,80/2106,Syin Chan
1817,30/6609,Chiew Tong Lau,2017,52/910,Chai Kiat Yeo
1818,30/6609,Chiew Tong Lau,2017,l/BuSungLee,Bu-Sung Lee
1819,30/6609,Chiew Tong Lau,2016,80/2106,Syin Chan
1820,30/6609,Chiew Tong Lau,2015,80/2106,Syin Chan
1821,30/6609,Chiew Tong Lau,2015,80/2106,Syin Chan
1822,30/6609,Chiew Tong Lau,2015,52/910,Chai Kiat Yeo
1823,30/6609,Chiew Tong Lau,2015,l/BuSungLee,Francis Bu-Sung Lee
1824,30/6609,Chiew Tong Lau,2014,80/2106,Syin Chan
1825,30/6609,Chiew Tong Lau,2014,14/3737,Weisi Lin
1826,30/6609,Chiew Tong Lau,2014,l/BuSungLee,Bu-Sung Lee
1827,30/6609,Chiew Tong Lau,2013,14/3737,Weisi Lin
1828,30/6609,Chiew Tong Lau,2013,l/BuSungLee,Bu-Sung Lee
1829,30/6609,Chiew Tong Lau,2013,14/3737,Weisi Lin
1830,30/6609,Chiew Tong Lau,2013,l/BuSungLee,Bu-Sung Lee
1831,30/6609,Chiew Tong Lau,2013,80/2106,Syin Chan
1832,30/6609,Chiew Tong Lau,2013,80/2106,Syin Chan
1833,30/6609,Chiew Tong Lau,2013,80/2106,Syin Chan
1834,30/6609,Chiew Tong Lau,2013,80/2106,Syin Chan
1835,30/6609,Chiew Tong Lau,2013,80/2106,Syin Chan
1836,30/6609,Chiew Tong Lau,2012,14/3737,Weisi Lin
1837,30/6609,Chiew Tong Lau,2012,l/BuSungLee,Bu-Sung Lee
1838,30/6609,Chiew Tong Lau,2012,14/3737,Weisi Lin
1839,30/6609,Chiew Tong Lau,2012,l/BuSungLee,Bu-Sung Lee
1840,30/6609,Chiew Tong Lau,2012,14/3737,Weisi Lin
1841,30/6609,Chiew Tong Lau,2012,l/BuSungLee,Bu-Sung Lee
1842,30/6609,Chiew Tong Lau,2012,14/3737,Weisi Lin
1843,30/6609,Chiew Tong Lau,2012,l/BuSungLee,Bu-Sung Lee
1844,30/6609,Chiew Tong Lau,2012,14/3737,Weisi Lin
1845,30/6609,Chiew Tong Lau,2012,l/BuSungLee,Bu-Sung Lee
1846,30/6609,Chiew Tong Lau,2012,80/2106,Syin Chan
1847,30/6609,Chiew Tong Lau,2012,80/2106,Syin Chan
1848,30/6609,Chiew Tong Lau,2011,14/3737,Weisi Lin
1849,30/6609,Chiew Tong Lau,2011,l/BuSungLee,Bu-Sung Lee
1850,30/6609,Chiew Tong Lau,2011,14/3737,Weisi Lin
1851,30/6609,Chiew Tong Lau,2011,l/BuSungLee,Bu-Sung Lee
1852,30/6609,Chiew Tong Lau,2011,14/3737,Weisi Lin
1853,30/6609,Chiew Tong Lau,2011,l/BuSungLee,Bu-Sung Lee
1854,30/6609,Chiew Tong Lau,2011,14/3737,Weisi Lin
1855,30/6609,Chiew Tong Lau,2011,l/BuSungLee,Bu-Sung Lee
1856,30/6609,Chiew Tong Lau,2011,14/3737,Weisi Lin
1857,30/6609,Chiew Tong Lau,2011,l/BuSungLee,Bu-Sung Lee
1858,30/6609,Chiew Tong Lau,2011,66/549,A. S. Madhukumar
1859,30/6609,Chiew Tong Lau,2011,80/2106,Syin Chan
1860,30/6609,Chiew Tong Lau,2011,14/3737,Weisi Lin
1861,30/6609,Chiew Tong Lau,2011,l/BuSungLee,Bu-Sung Lee
1862,30/6609,Chiew Tong Lau,2011,14/3737,Weisi Lin
1863,30/6609,Chiew Tong Lau,2011,l/BuSungLee,Bu-Sung Lee
1864,30/6609,Chiew Tong Lau,2011,80/2106,Syin Chan
1865,30/6609,Chiew Tong Lau,2010,14/3737,Weisi Lin
1866,30/6609,Chiew Tong Lau,2010,l/BuSungLee,Bu-Sung Lee
1867,30/6609,Chiew Tong Lau,2010,14/3737,Weisi Lin
1868,30/6609,Chiew Tong Lau,2010,l/BuSungLee,Bu-Sung Lee
1869,30/6609,Chiew Tong Lau,2010,14/3737,Weisi Lin
1870,30/6609,Chiew Tong Lau,2010,l/BuSungLee,Bu-Sung Lee
1871,30/6609,Chiew Tong Lau,2010,14/3737,Weisi Lin
1872,30/6609,Chiew Tong Lau,2010,l/BuSungLee,Bu-Sung Lee
1873,30/6609,Chiew Tong Lau,2010,14/3737,Weisi Lin
1874,30/6609,Chiew Tong Lau,2010,l/BuSungLee,Bu-Sung Lee
1875,30/6609,Chiew Tong Lau,2010,95/7006,Cuntai Guan
1876,30/6609,Chiew Tong Lau,2010,14/3737,Weisi Lin
1877,30/6609,Chiew Tong Lau,2010,l/BuSungLee,Bu-Sung Lee
1878,30/6609,Chiew Tong Lau,2009,95/7006,Cuntai Guan
1879,30/6609,Chiew Tong Lau,2009,95/7006,Cuntai Guan
1880,30/6609,Chiew Tong Lau,2008,83/6096,Jianfei Cai 0001
1881,30/6609,Chiew Tong Lau,2007,l/BuSungLee,Bu-Sung Lee
1882,30/6609,Chiew Tong Lau,2007,83/6096,Jianfei Cai 0001
1883,30/6609,Chiew Tong Lau,2006,l/BuSungLee,Bu-Sung Lee
1884,30/6609,Chiew Tong Lau,2005,l/BuSungLee,Bu-Sung Lee
1885,30/6609,Chiew Tong Lau,2004,l/BuSungLee,Bu-Sung Lee
1886,30/6609,Chiew Tong Lau,2003,l/BuSungLee,Bu-Sung Lee
1887,30/6609,Chiew Tong Lau,2002,66/549,A. S. Madhukumar
1888,30/6609,Chiew Tong Lau,2001,65/3225,Siu Cheung Hui
1889,30/6609,Chiew Tong Lau,2001,65/3225,Siu Cheung Hui
1890,30/6609,Chiew Tong Lau,2001,52/910,Chai Kiat Yeo
1891,30/6609,Chiew Tong Lau,2001,65/3225,Siu Cheung Hui
1892,30/6609,Chiew Tong Lau,2001,l/BuSungLee,Bu-Sung Lee
1893,30/6609,Chiew Tong Lau,2000,l/BuSungLee,Bu-Sung Lee
1894,30/6609,Chiew Tong Lau,2000,69/8028,Nicholas C. H. Vun
1895,30/6609,Chiew Tong Lau,1999,52/910,Chai Kiat Yeo
1896,l/BuSungLee,Bu-Sung Lee,2024,23/2460,Xueyan Tang
1897,l/BuSungLee,Bu-Sung Lee,2024,23/2460,Xueyan Tang
1898,l/BuSungLee,Bu-Sung Lee,2024,23/2460,Xueyan Tang
1899,l/BuSungLee,Bu-Sung Lee,2023,224/9431,Hong Lye Oh
1900,l/BuSungLee,Bu-Sung Lee,2022,224/9431,Hong Lye Oh
1901,l/BuSungLee,Bu-Sung Lee,2021,52/910,Chai Kiat Yeo
1902,l/BuSungLee,Bu-Sung Lee,2021,224/9431,Hong Lye Oh
1903,l/BuSungLee,Bu-Sung Lee,2020,52/910,Chai Kiat Yeo
1904,l/BuSungLee,Bu-Sung Lee,2020,224/9431,Hong Lye Oh
1905,l/BuSungLee,Bu-Sung Lee,2019,95/3115,Deepu Rajan
1906,l/BuSungLee,Bu-Sung Lee,2019,95/3115,Deepu Rajan
1907,l/BuSungLee,Bu-Sung Lee,2019,95/3115,Deepu Rajan
1908,l/BuSungLee,Bu-Sung Lee,2018,52/910,Chai Kiat Yeo
1909,l/BuSungLee,Bu-Sung Lee,2018,30/6609,Chiew Tong Lau
1910,l/BuSungLee,Bu-Sung Lee,2018,52/910,Chai Kiat Yeo
1911,l/BuSungLee,Bu-Sung Lee,2018,30/6609,Chiew Tong Lau
1912,l/BuSungLee,Bu-Sung Lee,2018,52/910,Chai Kiat Yeo
1913,l/BuSungLee,Bu-Sung Lee,2018,30/6609,Chiew Tong Lau
1914,l/BuSungLee,Bu-Sung Lee,2018,m/ChunyanMiao,Chunyan Miao
1915,l/BuSungLee,Bu-Sung Lee,2018,52/910,Chai Kiat Yeo
1916,l/BuSungLee,Bu-Sung Lee,2018,30/6609,Chiew Tong Lau
1917,l/BuSungLee,Bu-Sung Lee,2018,52/910,Chai Kiat Yeo
1918,l/BuSungLee,Bu-Sung Lee,2018,69/8028,Chan Hua Vun
1919,l/BuSungLee,Bu-Sung Lee,2018,224/9431,Hong Lye Oh
1920,l/BuSungLee,Bu-Sung Lee,2018,52/910,Chai Kiat Yeo
1921,l/BuSungLee,Bu-Sung Lee,2018,52/910,Chai Kiat Yeo
1922,l/BuSungLee,Bu-Sung Lee,2018,30/6609,Chiew Tong Lau
1923,l/BuSungLee,Bu-Sung Lee,2018,52/910,Chai Kiat Yeo
1924,l/BuSungLee,Bu-Sung Lee,2018,30/6609,Chiew Tong Lau
1925,l/BuSungLee,Bu-Sung Lee,2018,52/910,Chai Kiat Yeo
1926,l/BuSungLee,Bu-Sung Lee,2017,52/910,Chai Kiat Yeo
1927,l/BuSungLee,Bu-Sung Lee,2017,30/6609,Chiew Tong Lau
1928,l/BuSungLee,Bu-Sung Lee,2017,52/910,Chai Kiat Yeo
1929,l/BuSungLee,Bu-Sung Lee,2017,30/6609,Chiew Tong Lau
1930,l/BuSungLee,Bu-Sung Lee,2016,95/3115,Deepu Rajan
1931,l/BuSungLee,Bu-Sung Lee,2016,52/910,Chai Kiat Yeo
